-0.072417	-0.392333
-0.120083	-0.386833
0.030250	-0.379500
-0.198917	-0.363000
0.041250	-0.337333
0.006417	-0.309833
0.022917	-0.297000
0.079750	-0.293333
0.136583	-0.273167
0.162250	-0.265833
-0.044917	-0.260333
-0.022917	-0.249333
-0.363917	-0.232833
0.011917	-0.216333
0.037583	-0.203500
0.068750	-0.194333
-0.400583	-0.172333
-0.417083	-0.132000
-0.308917	-0.093500
0.323583	-0.067833
0.292417	-0.066000
0.409750	-0.060500
0.424417	-0.051333
-0.316250	-0.038500
0.437250	-0.027500
-0.312583	-0.012833
0.437250	0.003667
-0.021083	0.018333
0.363917	0.023833
0.336417	0.031167
-0.077917	0.040333
-0.101750	0.049500
-0.433583	0.058667
0.428083	0.064167
-0.206250	0.069667
-0.429917	0.082500
-0.424417	0.100833
0.407917	0.119167
0.050417	0.132000
0.043083	0.144833
0.088917	0.157667
0.149417	0.166833
-0.389583	0.187000
-0.378583	0.207167
0.340083	0.225500
0.092583	0.243833
-0.057750	0.256667
-0.323583	0.269500
0.066917	0.278667
0.235583	0.287833
0.266750	0.295167
-0.164083	0.302500
-0.200750	0.306167
0.237417	0.315333
-0.145750	0.328167
0.138417	0.337333
0.118250	0.344667
-0.197083	0.353833
0.151250	0.359333
0.134750	0.364833
0.118250	0.370333
0.072417	0.381333
-0.076083	0.388667
-0.008250	0.392333
0.132917	-0.034833
-0.220917	-0.220000
0.233750	0.088000
-0.290583	-0.309833
-0.437250	-0.038500
-0.138417	-0.260333
0.211750	-0.055000
0.054083	-0.011000
-0.275917	-0.163167
-0.274083	0.049500
0.019250	0.328167
0.136583	-0.203500
0.358417	0.161333
-0.264917	0.298833
0.283250	0.055000
-0.109083	0.282333
0.189750	0.126500
0.288750	0.245667
-0.153083	0.064167
-0.246583	-0.339167
-0.129250	0.377667
-0.330917	-0.273167
-0.021083	-0.390500
0.186083	0.317167
-0.437250	0.011000
-0.429917	-0.086167
0.120083	0.205333
-0.409750	0.144833
-0.092583	-0.265833
-0.182417	-0.243833
0.367583	-0.067833
-0.352917	0.240167
-0.160417	-0.377667
0.171417	-0.225500
-0.015583	0.352000
0.092583	-0.023833
0.252083	-0.062333
0.032083	0.388667
0.171417	-0.045833
0.015583	0.003667
-0.250250	-0.194333
0.402417	0.022000
-0.294250	-0.130167
-0.028417	-0.297000
-0.299750	0.022000
0.396917	0.084333
-0.164083	0.368500
0.362083	0.198000
-0.241083	0.066000
0.391417	0.150333
-0.382250	-0.203500
0.103583	-0.194333
0.061417	-0.364833
0.043083	0.304333
0.193417	-0.254833
-0.043083	0.390500
-0.296083	0.286000
-0.233750	0.304333
-0.077917	0.280500
0.048583	0.361167
-0.118250	0.313500
0.087083	0.353833
0.011917	0.364833
0.435417	0.034833
0.178750	0.346500
0.319917	0.247500
0.109083	-0.284167
-0.050417	0.029333
0.264917	0.265833
0.257583	0.071500
0.079750	0.130167
-0.173250	0.337333
0.308917	0.042167
0.211750	0.330000
0.211750	0.106333
0.061417	0.166833
0.332750	0.198000
0.052250	-0.298833
0.294250	0.273167
0.380417	0.124667
-0.314417	-0.066000
0.211750	0.302500
-0.310750	-0.291500
0.169583	0.144833
-0.136583	0.293333
-0.127417	0.056833
0.312583	0.221833
-0.103583	0.385000
-0.268583	-0.324500
0.004583	-0.385000
-0.222750	-0.352000
-0.347417	-0.253000
-0.178750	0.067833
0.409750	0.045833
0.162250	0.328167
-0.433583	-0.062333
0.420750	0.088000
-0.044917	-0.392333
-0.096250	-0.390500
0.378583	0.174167
-0.035750	0.364833
-0.068750	-0.265833
-0.437250	-0.014667
-0.437250	0.034833
0.134750	0.185167
-0.004583	-0.232833
-0.160417	-0.253000
-0.417083	0.122833
-0.400583	0.166833
-0.422583	-0.110000
0.096250	0.375833
-0.202583	-0.232833
0.107250	0.223667
-0.116417	-0.264000
0.024750	-0.322667
0.345583	-0.067833
-0.407917	-0.152167
0.389583	0.104500
0.347417	0.179667
-0.006417	-0.293333
0.389583	-0.066000
0.112750	-0.029333
-0.365750	0.223667
0.079750	0.260333
0.002750	0.341000
-0.092583	0.295167
-0.140250	-0.381333
0.154917	-0.212667
0.231917	-0.058667
0.191583	-0.051333
0.371250	0.143000
0.052250	0.385000
0.272250	-0.064167
0.011917	0.390500
-0.180583	-0.370333
-0.301583	-0.111833
0.074250	-0.016500
0.033917	-0.003667
-0.002750	0.011000
0.404250	0.066000
-0.235583	-0.207167
-0.263083	-0.179667
-0.340083	0.254833
0.151250	-0.040333
-0.285083	-0.146667
0.066917	0.357500
0.382250	0.022000
-0.076083	0.262167
-0.182417	0.304333
-0.288750	0.036667
0.250250	0.276833
0.030250	0.364833
0.307083	0.260333
-0.307083	0.005500
-0.257583	0.058667
-0.050417	0.240167
0.195250	0.339167
-0.180583	0.361167
-0.147583	0.374000
0.046750	-0.374000
0.184250	-0.240167
-0.373083	-0.218167
-0.391417	-0.188833
-0.094417	0.273167
0.252083	0.304333
-0.006417	0.366667
0.052250	-0.350167
0.120083	-0.198000
0.351083	0.210833
0.279583	0.284167
0.055917	0.291500
-0.224583	0.067833
0.085250	-0.194333
-0.217250	0.306167
-0.059583	0.390500
0.178750	-0.262167
0.400583	0.133833
-0.105417	0.304333
0.052250	-0.198000
-0.035750	0.023833
0.415250	0.102667
-0.281417	0.291500
0.103583	0.350167
0.090750	0.141167
0.301583	0.232833
0.032083	0.315333
0.094417	-0.289667
0.431750	0.049500
0.065083	0.126500
0.046750	0.159500
-0.250250	0.302500
0.008250	-0.295167
0.307083	-0.067833
0.439083	-0.011000
0.437250	0.020167
0.270417	0.062333
-0.310750	0.276833
0.198917	0.309833
-0.132917	0.320833
0.224583	0.322667
-0.209917	0.346500
0.037583	-0.298833
0.076083	0.166833
-0.021083	0.366667
0.222750	0.097167
0.200750	0.115500
0.160417	0.155833
0.323583	0.209000
0.330917	0.236500
0.277750	0.254833
-0.187917	0.342833
0.121917	-0.278667
0.024750	-0.209000
-0.065083	0.034833
0.321750	0.036667
0.296083	0.047667
-0.121917	0.287833
-0.149417	0.298833
-0.158583	0.333667
0.165917	0.352000
0.066917	-0.297000
0.149417	-0.269500
0.349250	0.027500
-0.114583	0.053167
-0.140250	0.060500
-0.116417	0.381333
-0.257583	-0.331833
-0.279583	-0.317167
0.431750	-0.040333
0.413417	0.029333
0.246583	0.078833
0.371250	0.185167
0.224583	0.295167
-0.008250	-0.388667
0.017417	-0.383167
-0.015583	-0.302500
-0.301583	-0.300667
-0.321750	-0.282333
-0.310750	-0.080667
-0.314417	-0.025667
-0.165917	0.066000
-0.191583	0.069667
0.178750	0.135667
-0.090750	0.386833
-0.314417	-0.053167
-0.211750	-0.357500
-0.233750	-0.346500
0.385917	0.161333
-0.065083	0.267667
0.173250	0.322667
0.151250	0.333667
-0.338250	-0.264000
-0.354750	-0.243833
-0.011917	-0.242000
0.142083	0.176000
0.340083	0.188833
0.127417	0.194333
0.099917	0.232833
-0.004583	-0.306167
-0.149417	-0.256667
-0.033917	-0.256667
-0.171417	-0.249333
-0.426250	-0.099000
-0.088917	0.044000
0.424417	0.075167
-0.420750	0.111833
-0.413417	0.133833
-0.406083	0.155833
0.085250	0.379500
-0.083417	-0.390500
-0.033917	-0.390500
-0.109083	-0.388667
-0.105417	-0.265833
-0.057750	-0.264000
-0.127417	-0.262167
-0.420750	-0.121000
-0.431750	-0.075167
-0.435417	-0.051333
-0.435417	0.045833
-0.431750	0.069667
0.107250	0.374000
-0.081583	-0.265833
0.334583	-0.067833
0.356583	-0.067833
0.378583	-0.067833
-0.437250	-0.027500
-0.437250	0.022000
0.015583	-0.315333
-0.193417	-0.238333
-0.211750	-0.225500
0.365750	0.152167
0.352917	0.170500
-0.395083	0.176000
-0.384083	0.196167
0.112750	0.214500
-0.085250	0.267667
0.072417	0.269500
-0.006417	0.346500
-0.026583	0.357500
0.033917	-0.330000
0.002750	-0.225500
-0.360250	0.232833
-0.332750	0.262167
-0.085250	0.287833
-0.131083	-0.385000
-0.171417	-0.374000
-0.189750	-0.366667
0.145750	-0.207167
-0.404250	-0.163167
-0.411583	-0.143000
-0.297917	-0.121000
-0.305250	-0.102667
0.182417	-0.047667
0.121917	-0.033000
0.083417	-0.020167
0.043083	-0.007333
0.024750	0.000000
0.006417	0.007333
-0.011917	0.014667
0.400583	0.075167
0.393250	0.093500
0.385917	0.113667
0.374917	0.133833
0.129250	0.341000
-0.151250	-0.379500
-0.017417	-0.293333
0.281417	-0.066000
0.261250	-0.064167
0.398750	-0.064167
0.241083	-0.060500
0.220917	-0.056833
0.200750	-0.053167
0.162250	-0.044000
0.142083	-0.038500
0.103583	-0.027500
0.065083	-0.014667
-0.310750	-0.003667
0.407917	0.055000
-0.426250	0.091667
-0.059583	0.247500
-0.066917	0.254833
-0.200750	0.344667
0.076083	0.355667
0.057750	0.359333
0.039417	0.363000
-0.138417	0.375833
0.061417	0.383167
0.041250	0.386833
0.021083	0.388667
0.000917	0.390500
0.055917	-0.372167
0.178750	-0.232833
0.164083	-0.220000
-0.228250	-0.214500
-0.242917	-0.201667
0.094417	-0.194333
-0.257583	-0.187000
-0.268583	-0.172333
-0.290583	-0.139333
0.373083	0.022000
0.391417	0.022000
-0.294250	0.029333
-0.281417	0.044000
-0.266750	0.055000
-0.215417	0.069667
-0.373083	0.214500
0.345583	0.218167
-0.347417	0.247500
0.087083	0.251167
0.257583	0.271333
0.286917	0.278667
0.242917	0.282333
-0.173250	0.304333
-0.191583	0.306167
0.244750	0.309833
0.011917	0.333667
0.021083	0.364833
0.002750	0.366667
0.039417	-0.377667
0.057750	-0.357500
0.189750	-0.247500
-0.369417	-0.225500
-0.378583	-0.210833
-0.387750	-0.196167
-0.395083	-0.181500
-0.279583	-0.155833
0.417083	-0.056833
-0.303417	0.012833
-0.250250	0.062333
0.411583	0.110000
0.404250	0.126500
0.087083	0.133833
0.396917	0.141167
0.092583	0.150333
-0.101750	0.278667
-0.303417	0.282333
-0.274083	0.295167
0.259417	0.300667
-0.125583	0.317167
0.204417	0.333667
0.186083	0.342833
0.158583	0.355667
-0.189750	0.357500
-0.173250	0.364833
-0.154917	0.370333
0.046750	-0.342833
0.187917	-0.260333
0.195250	0.121000
0.154917	0.161333
0.083417	0.163167
0.356583	0.203500
0.318083	0.216333
0.307083	0.227333
0.296083	0.238333
0.325417	0.242000
0.314417	0.253000
0.272250	0.260333
0.301583	0.265833
-0.070583	0.273167
0.061417	0.284167
0.272250	0.289667
0.050417	0.297000
0.037583	0.309833
0.026583	0.320833
0.087083	-0.291500
0.101750	-0.286000
0.129250	-0.276833
0.169583	-0.264000
0.129250	-0.201667
0.044917	-0.199833
0.059583	-0.196167
0.110917	-0.196167
-0.312583	-0.073333
0.437250	-0.018333
-0.028417	0.020167
0.411583	0.022000
-0.043083	0.025667
0.356583	0.025667
-0.057750	0.031167
0.329083	0.033000
0.411583	0.036667
0.433583	0.042167
0.429917	0.056833
-0.233750	0.067833
0.417083	0.095333
0.057750	0.128333
0.072417	0.128333
0.044917	0.137500
0.054083	0.165000
-0.052250	0.249333
-0.288750	0.289667
-0.129250	0.291500
-0.257583	0.300667
-0.156750	0.300667
-0.242917	0.304333
-0.226417	0.306167
-0.165917	0.335500
-0.180583	0.341000
0.110917	0.346500
0.094417	0.352000
0.143917	0.361167
0.127417	0.366667
0.044917	-0.298833
0.030250	-0.297000
0.059583	-0.297000
0.015583	-0.295167
0.000917	-0.293333
0.076083	-0.194333
0.299750	-0.067833
0.314417	-0.067833
-0.316250	-0.045833
0.437250	0.011000
0.435417	0.027500
-0.198917	0.069667
0.043083	0.152167
0.068750	0.166833
-0.209917	0.306167
-0.028417	0.366667
-0.013750	0.366667
-0.083417	0.388667
-0.068750	0.388667
-0.052250	0.390500
-0.241083	-0.342833
-0.252083	-0.335500
-0.263083	-0.328167
-0.274083	-0.320833
-0.285083	-0.313500
-0.296083	-0.304333
-0.022917	-0.300667
-0.316250	-0.287833
-0.343750	-0.258500
-0.028417	-0.253000
-0.017417	-0.245667
-0.360250	-0.238333
0.017417	-0.212667
0.030250	-0.205333
0.435417	-0.034833
0.314417	0.038500
0.288750	0.051333
0.275917	0.058667
0.264917	0.066000
0.252083	0.075167
0.241083	0.082500
0.228250	0.091667
0.217250	0.100833
0.206250	0.110000
0.184250	0.130167
0.165917	0.150333
0.382250	0.166833
0.374917	0.179667
0.367583	0.190667
0.123750	0.199833
0.329083	0.203500
0.334583	0.231000
0.096250	0.238333
0.283250	0.251167
-0.061417	0.262167
-0.318083	0.273167
0.230083	0.291500
-0.098083	0.298833
0.219083	0.298833
0.206250	0.306167
-0.110917	0.308000
0.191583	0.313500
0.230083	0.319000
-0.140250	0.324500
0.217250	0.326333
-0.153083	0.330000
-0.204417	0.350167
0.173250	0.350167
-0.101750	-0.388667
-0.015583	-0.388667
-0.002750	-0.386833
0.011917	-0.385000
0.022917	-0.381333
-0.165917	-0.375833
-0.204417	-0.361167
-0.217250	-0.355667
-0.228250	-0.350167
0.000917	-0.308000
-0.010083	-0.304333
0.072417	-0.295167
0.114583	-0.282333
0.142083	-0.271333
0.154917	-0.267667
-0.052250	-0.262167
-0.143917	-0.258500
-0.039417	-0.258500
-0.154917	-0.254833
-0.165917	-0.251167
-0.176917	-0.245667
-0.187917	-0.240167
-0.406083	-0.157667
-0.413417	-0.137500
-0.418917	-0.126500
-0.424417	-0.104500
-0.428083	-0.093500
-0.310750	-0.088000
0.404250	-0.062333
0.429917	-0.045833
-0.435417	-0.044000
0.156750	-0.042167
-0.314417	-0.033000
0.098083	-0.025667
-0.314417	-0.018333
0.059583	-0.012833
0.048583	-0.009167
-0.439083	0.005500
0.341917	0.029333
-0.070583	0.036667
-0.083417	0.042167
0.303417	0.044000
-0.094417	0.045833
-0.109083	0.051333
-0.121917	0.055000
-0.134750	0.058667
0.406083	0.060500
-0.147583	0.062333
-0.158583	0.066000
-0.171417	0.067833
-0.184250	0.069667
0.426250	0.069667
-0.429917	0.075167
0.422583	0.080667
0.391417	0.099000
-0.422583	0.106333
0.382250	0.119167
-0.415250	0.128333
-0.411583	0.139333
-0.407917	0.150333
0.389583	0.155833
-0.402417	0.161333
-0.393250	0.181500
-0.382250	0.201667
-0.114583	0.284167
-0.142083	0.295167
0.180583	0.319000
0.167750	0.326333
0.156750	0.330000
0.143917	0.335500
-0.195250	0.342833
0.123750	0.342833
-0.021083	0.355667
0.112750	0.372167
0.090750	0.377667
-0.123750	0.379500
-0.110917	0.383167
-0.096250	0.385000
-0.090750	-0.390500
-0.077917	-0.390500
-0.039417	-0.390500
-0.028417	-0.390500
-0.114583	-0.386833
-0.125583	-0.385000
-0.145750	-0.381333
-0.022917	-0.295167
-0.011917	-0.293333
-0.110917	-0.265833
-0.099917	-0.265833
-0.087083	-0.265833
-0.076083	-0.265833
-0.121917	-0.264000
-0.063250	-0.264000
-0.132917	-0.262167
0.193417	-0.260333
-0.422583	-0.115500
-0.429917	-0.080667
-0.431750	-0.069667
0.329083	-0.067833
0.340083	-0.067833
0.351083	-0.067833
0.362083	-0.067833
0.373083	-0.067833
0.286917	-0.066000
0.384083	-0.066000
0.266750	-0.064167
-0.314417	-0.060500
0.246583	-0.060500
0.226417	-0.058667
-0.433583	-0.056833
0.206250	-0.053167
0.176917	-0.047667
-0.437250	-0.033000
0.127417	-0.033000
-0.437250	-0.022000
-0.437250	0.016500
0.396917	0.022000
-0.437250	0.027500
-0.435417	0.040333
-0.435417	0.051333
-0.433583	0.064167
-0.420750	0.117333
0.081583	0.355667
0.101750	0.374000
0.079750	0.379500
0.066917	0.383167
0.046750	0.386833
0.026583	0.388667
0.006417	0.390500
0.030250	-0.326333
0.019250	-0.319000
0.010083	-0.313500
-0.305250	-0.297000
-0.325417	-0.278667
-0.334583	-0.269500
-0.351083	-0.249333
-0.008250	-0.236500
-0.208083	-0.229167
-0.000917	-0.229167
0.175083	-0.229167
0.006417	-0.221833
0.158583	-0.216333
-0.231917	-0.210833
0.149417	-0.210833
-0.246583	-0.198000
-0.253917	-0.190667
-0.272250	-0.168667
-0.283250	-0.152167
-0.285083	0.040333
0.175083	0.139333
0.367583	0.146667
0.362083	0.155833
